frame,0.0-5.0,5.0-10.0,10.0-15.0,15.0-20.0,20.0-25.0,25.0-30.0,30.0-35.0,35.0-40.0,40.0-45.0,45.0-50.0,50.0-55.0,55.0-60.0,60.0-65.0,65.0-70.0,70.0-75.0,75.0-80.0,80.0-85.0,85.0-90.0,90.0-95.0,95.0-100.0,100.0-105.0,105.0-110.0,110.0-115.0,115.0-120.0,120.0-125.0,125.0-130.0,130.0-135.0,135.0-140.0,140.0-145.0,145.0-150.0,150.0-155.0,155.0-160.0,160.0-165.0,165.0-170.0,170.0-175.0,175.0-180.0
51,94.0416305603426,0.0,0.0,0.0,0.0,0.0,46.798989873223334,0.0,24.142135623730955,20.72792206135786,0.0,0.0,15.242640687119286,0.0,0.0,33.89949493661167,19.656854249492383,19.414213562373096,10.0,56.14213562373095,56.798989873223334,18.89949493661167,27.142135623730955,14.071067811865476,28.142135623730958,23.313708498984763,32.55634918610405,18.48528137423857,0.0,0.0,39.627416997969526,0.0,63.87005768508881,32.14213562373095,0.0,49.04163056034262
56,0.0,50.55634918610404,19.48528137423857,0.0,12.656854249492381,0.0,0.0,0.0,18.071067811865476,0.0,0.0,40.72792206135786,0.0,13.485281374238571,0.0,26.313708498984763,22.65685424949238,22.485281374238575,24.48528137423857,14.071067811865476,16.656854249492383,25.72792206135786,0.0,19.899494936611667,16.899494936611667,30.142135623730955,0.0,39.97056274847713,27.142135623730955,22.48528137423857,34.38477631085024,0.0,19.485281374238575,0.0,35.48528137423857,12.242640687119284
61,104.5269119345812,30.071067811865476,0.0,0.0,13.656854249492381,30.38477631085024,0.0,18.071067811865476,32.627416997969526,14.485281374238573,0.0,0.0,0.0,0.0,0.0,60.798989873223334,10.414213562373096,0.0,0.0,51.55634918610405,48.14213562373096,0.0,26.142135623730955,33.89949493661167,0.0,23.72792206135786,21.48528137423857,100.1543289325507,0.0,31.384776310850242,30.970562748477146,19.07106781186548,0.0,20.65685424949238,0.0,15.071067811865476
66,0.0,45.48528137423857,64.69848480983498,18.071067811865476,14.656854249492381,14.485281374238573,0.0,0.0,30.556349186104047,0.0,24.485281374238575,26.72792206135786,0.0,0.0,23.485281374238575,10.828427124746192,0.0,22.485281374238575,72.04163056034261,31.313708498984766,50.213203435596434,13.242640687119286,0.0,57.455844122715725,0.0,16.899494936611667,27.142135623730958,39.79898987322333,0.0,26.07106781186548,12.071067811865477,31.556349186104054,19.485281374238575,24.485281374238568,43.14213562373095,21.970562748477146
71,21.0,30.656854249492383,20.313708498984766,17.071067811865476,14.071067811865477,0.0,16.48528137423857,0.0,24.970562748477143,0.0,31.38477631085024,43.21320343559643,20.899494936611667,0.0,16.071067811865476,89.59797974644664,28.242640687119287,23.89949493661167,69.04163056034261,42.38477631085024,0.0,51.798989873223334,12.65685424949238,0.0,0.0,0.0,26.556349186104047,37.62741699796952,0.0,42.041630560342625,28.556349186104047,51.627416997969526,33.31370849898476,30.142135623730958,16.656854249492383,0.0
76,54.72792206135786,18.65685424949238,19.313708498984763,31.55634918610405,0.0,0.0,0.0,10.899494936611667,28.142135623730958,17.071067811865476,18.899494936611667,0.0,0.0,40.55634918610404,0.0,26.071067811865476,0.0,32.48528137423857,53.55634918610405,0.0,36.31370849898476,64.04163056034263,12.65685424949238,17.071067811865476,0.0,0.0,28.142135623730955,14.071067811865477,0.0,0.0,0.0,36.38477631085024,45.213203435596434,21.071067811865476,0.0,50.04163056034262
81,0.0,0.0,33.72792206135786,0.0,0.0,0.0,0.0,17.071067811865476,36.970562748477136,0.0,16.72792206135786,30.384776310850242,0.0,23.899494936611667,29.142135623730958,21.48528137423857,25.485281374238575,0.0,23.414213562373096,25.242640687119287,0.0,41.798989873223334,38.38477631085024,12.485281374238571,0.0,32.798989873223334,32.31370849898476,17.313708498984763,0.0,0.0,12.071067811865476,32.97056274847715,47.798989873223334,33.89949493661167,14.82842712474619,21.242640687119287
86,25.414213562373096,47.31370849898476,11.242640687119286,0.0,0.0,27.55634918610405,0.0,0.0,19.656854249492383,32.14213562373095,27.38477631085024,0.0,0.0,0.0,54.04163056034261,0.0,34.31370849898476,11.0,26.414213562373096,36.071067811865476,42.38477631085024,42.62741699796953,11.242640687119286,0.0,17.071067811865476,45.14213562373095,26.313708498984763,13.313708498984763,81.66904755831214,0.0,47.45584412271572,0.0,16.656854249492383,0.0,14.242640687119286,0.0
91,17.313708498984763,21.07106781186548,0.0,17.656854249492383,0.0,33.14213562373095,16.485281374238575,55.213203435596434,0.0,11.485281374238571,0.0,0.0,17.48528137423857,0.0,23.72792206135786,24.07106781186548,20.899494936611667,0.0,75.2842712474619,19.82842712474619,0.0,0.0,15.656854249492381,0.0,19.242640687119287,0.0,0.0,17.899494936611667,0.0,42.87005768508881,23.14213562373095,32.14213562373095,0.0,0.0,11.82842712474619,14.828427124746192
96,0.0,32.485281374238575,30.656854249492383,0.0,15.485281374238571,0.0,20.485281374238575,30.556349186104047,0.0,44.4558441227157,0.0,25.72792206135786,48.213203435596434,26.970562748477143,0.0,0.0,40.97056274847714,0.0,68.79898987322332,33.38477631085024,57.87005768508882,0.0,12.242640687119286,0.0,29.72792206135786,13.899494936611667,55.04163056034262,0.0,36.14213562373095,43.69848480983501,33.21320343559643,0.0,18.48528137423857,0.0,19.65685424949238,41.31370849898476
101,45.97056274847715,21.242640687119287,0.0,0.0,14.242640687119286,30.485281374238575,0.0,55.21320343559642,0.0,0.0,0.0,25.970562748477143,0.0,0.0,0.0,48.38477631085024,25.48528137423857,0.0,28.07106781186548,25.656854249492383,13.242640687119286,47.38477631085024,0.0,28.55634918610405,41.38477631085023,0.0,48.28427124746189,0.0,0.0,0.0,34.55634918610404,71.87005768508881,0.0,27.970562748477146,12.414213562373096,0.0
106,50.899494936611674,13.828427124746192,0.0,53.798989873223334,0.0,0.0,69.01219330881977,15.656854249492381,11.485281374238571,0.0,25.313708498984766,41.041630560342625,0.0,11.656854249492381,13.656854249492381,40.38477631085024,0.0,43.970562748477136,29.07106781186548,50.55634918610404,29.313708498984763,23.071067811865476,51.62741699796953,0.0,0.0,17.899494936611667,14.313708498984763,34.798989873223334,15.899494936611667,87.42640687119287,63.526911934581186,0.0,0.0,0.0,24.48528137423857,41.14213562373095
111,49.970562748477136,0.0,44.87005768508881,29.142135623730955,0.0,29.142135623730955,44.45584412271572,24.313708498984763,17.48528137423857,13.485281374238571,14.828427124746192,13.485281374238571,0.0,0.0,0.0,23.313708498984763,70.14213562373095,30.071067811865476,33.97056274847714,11.242640687119284,25.656854249492383,40.72792206135786,15.071067811865477,17.313708498984763,26.798989873223338,0.0,0.0,16.656854249492383,30.62741699796953,20.72792206135786,12.071067811865476,39.38477631085024,0.0,16.242640687119287,15.82842712474619,13.828427124746192
116,28.242640687119287,34.899494936611674,0.0,11.242640687119284,0.0,30.14213562373095,0.0,0.0,20.485281374238575,0.0,31.384776310850242,0.0,32.14213562373095,0.0,26.89949493661167,0.0,57.627416997969526,0.0,100.52691193458116,44.31370849898477,14.828427124746192,11.242640687119284,0.0,17.65685424949238,10.485281374238571,0.0,52.04163056034261,34.21320343559643,0.0,0.0,58.35533905932739,12.071067811865477,0.0,0.0,0.0,16.48528137423857
121,0.0,47.55634918610405,0.0,25.72792206135786,0.0,19.313708498984763,0.0,13.313708498984763,0.0,29.72792206135786,0.0,39.21320343559643,0.0,11.242640687119286,0.0,72.87005768508881,0.0,0.0,25.656854249492383,53.213203435596434,22.656854249492383,16.656854249492383,48.627416997969526,13.82842712474619,33.55634918610405,0.0,28.142135623730955,0.0,0.0,11.071067811865477,30.142135623730955,0.0,0.0,31.142135623730955,40.485281374238575,0.0
126,10.0,16.242640687119287,17.242640687119287,22.313708498984763,49.213203435596405,34.97056274847715,0.0,13.656854249492381,15.071067811865476,0.0,17.72792206135786,0.0,14.242640687119286,17.48528137423857,26.72792206135786,23.07106781186548,0.0,0.0,0.0,30.07106781186548,58.04163056034262,0.0,14.656854249492381,12.071067811865476,0.0,0.0,35.87005768508881,17.313708498984763,0.0,46.28427124746191,25.899494936611667,0.0,62.28427124746191,21.656854249492383,91.69848480983501,0.0
131,0.0,68.04163056034261,36.79898987322333,20.071067811865476,0.0,0.0,13.485281374238571,0.0,64.94112549695429,25.38477631085024,41.455844122715696,0.0,65.21320343559643,0.0,11.242640687119286,11.242640687119286,22.07106781186548,25.48528137423857,22.07106781186548,17.656854249492383,49.97056274847715,16.071067811865476,45.21320343559643,0.0,0.0,0.0,61.698484809834994,15.727922061357859,0.0,11.071067811865476,49.041630560342625,23.727922061357855,20.414213562373096,24.313708498984763,15.82842712474619,15.828427124746192
136,29.899494936611667,22.242640687119287,11.828427124746192,11.242640687119286,0.0,13.071067811865476,0.0,0.0,28.798989873223338,15.071067811865476,27.798989873223338,12.071067811865476,12.071067811865476,0.0,29.89949493661167,69.45584412271572,0.0,0.0,0.0,0.0,0.0,50.97056274847715,14.656854249492381,55.2842712474619,28.970562748477146,0.0,0.0,12.071067811865477,0.0,15.313708498984763,12.071067811865476,48.87005768508882,36.55634918610405,0.0,27.48528137423857,12.828427124746192
141,48.14213562373095,39.485281374238575,0.0,0.0,0.0,0.0,11.656854249492381,0.0,72.35533905932738,0.0,37.21320343559643,0.0,0.0,0.0,12.656854249492381,0.0,49.38477631085024,26.55634918610405,30.899494936611667,16.485281374238575,18.899494936611667,0.0,50.45584412271572,13.071067811865476,0.0,0.0,0.0,0.0,0.0,35.627416997969526,28.727922061357855,12.656854249492381,0.0,12.242640687119286,0.0,58.2842712474619
146,12.0,77.21320343559644,0.0,0.0,16.071067811865476,0.0,67.9411254969543,77.42640687119285,0.0,34.213203435596434,0.0,0.0,38.62741699796952,0.0,24.071067811865476,19.242640687119287,19.656854249492383,11.414213562373096,47.55634918610404,49.72792206135786,0.0,12.242640687119286,64.11269837220809,0.0,31.142135623730958,22.07106781186548,10.899494936611667,0.0,0.0,12.485281374238571,52.52691193458118,14.656854249492381,18.313708498984763,11.828427124746192,14.828427124746192,12.82842712474619
151,47.14213562373096,25.242640687119287,11.828427124746192,25.72792206135786,18.899494936611667,0.0,23.142135623730955,91.56854249492382,43.62741699796951,0.0,11.071067811865476,25.970562748477146,13.071067811865477,36.38477631085024,0.0,36.798989873223334,42.97056274847714,16.071067811865476,58.45584412271572,17.485281374238575,24.07106781186548,0.0,29.142135623730958,0.0,11.071067811865476,16.242640687119284,41.21320343559643,0.0,30.384776310850242,0.0,25.14213562373095,0.0,40.45584412271572,0.0,12.828427124746192,0.0
156,52.31370849898476,34.48528137423857,71.59797974644665,11.656854249492381,0.0,11.656854249492381,22.142135623730955,0.0,0.0,27.485281374238575,34.55634918610405,0.0,37.21320343559643,21.313708498984763,46.798989873223334,15.65685424949238,25.485281374238575,23.48528137423857,52.62741699796952,17.242640687119287,0.0,59.04163056034262,36.071067811865476,0.0,13.656854249492381,0.0,0.0,39.38477631085023,44.69848480983501,31.970562748477143,0.0,29.899494936611667,41.798989873223334,18.313708498984763,23.071067811865476,15.828427124746192
161,15.0,27.071067811865476,12.242640687119286,0.0,17.48528137423857,0.0,43.62741699796953,0.0,0.0,23.142135623730955,26.798989873223338,0.0,14.485281374238571,0.0,20.48528137423857,38.72792206135786,0.0,20.242640687119287,10.0,67.45584412271572,15.485281374238571,42.38477631085024,19.48528137423857,0.0,0.0,19.242640687119287,0.0,48.62741699796953,34.38477631085024,54.69848480983501,15.485281374238571,45.213203435596434,0.0,0.0,0.0,43.38477631085024
166,12.414213562373096,18.07106781186548,13.656854249492381,0.0,0.0,15.899494936611667,14.485281374238573,0.0,28.55634918610405,10.899494936611667,22.970562748477143,40.627416997969526,0.0,0.0,50.97056274847715,59.79898987322334,21.07106781186548,0.0,33.72792206135786,24.142135623730955,0.0,40.97056274847714,32.97056274847714,0.0,69.59797974644667,17.242640687119284,16.72792206135786,30.798989873223334,17.48528137423857,14.899494936611667,29.313708498984763,58.62741699796953,35.485281374238575,11.828427124746192,20.48528137423857,42.14213562373095
171,47.485281374238575,0.0,23.656854249492383,0.0,12.242640687119287,0.0,21.72792206135786,0.0,39.04163056034261,0.0,32.72792206135786,81.94112549695427,60.62741699796952,0.0,0.0,0.0,20.071067811865476,0.0,34.72792206135786,31.485281374238575,0.0,0.0,0.0,0.0,65.5269119345812,12.899494936611667,31.727922061357862,33.55634918610404,0.0,45.79898987322334,26.55634918610405,11.656854249492381,22.899494936611667,0.0,0.0,0.0
176,12.242640687119284,84.2842712474619,21.071067811865476,10.828427124746192,0.0,15.485281374238571,0.0,10.485281374238571,42.38477631085024,0.0,26.14213562373095,0.0,0.0,13.071067811865477,15.656854249492381,29.899494936611667,0.0,30.071067811865476,0.0,18.242640687119287,83.5269119345812,42.798989873223334,0.0,69.59797974644667,19.656854249492383,0.0,0.0,0.0,0.0,0.0,20.899494936611667,94.0121933088197,83.18376618407358,0.0,0.0,10.414213562373096
181,35.41421356237309,34.89949493661167,0.0,21.72792206135786,13.071067811865476,0.0,34.38477631085024,0.0,28.798989873223334,57.04163056034261,13.485281374238571,14.485281374238571,44.38477631085024,0.0,19.485281374238575,22.071067811865476,11.656854249492381,0.0,37.485281374238575,48.55634918610405,0.0,0.0,0.0,23.313708498984763,32.72792206135786,0.0,28.798989873223338,82.01219330881976,0.0,15.899494936611667,0.0,55.87005768508881,0.0,15.242640687119286,11.828427124746192,0.0
186,52.970562748477136,21.242640687119284,0.0,0.0,42.45584412271572,27.485281374238575,18.727922061357862,51.28427124746191,11.485281374238571,0.0,0.0,0.0,48.698484809835,0.0,18.071067811865476,30.727922061357862,57.798989873223334,32.242640687119284,24.242640687119287,0.0,48.798989873223334,14.242640687119287,30.727922061357862,36.21320343559643,24.899494936611667,17.899494936611667,12.485281374238571,0.0,13.485281374238571,16.313708498984763,61.52691193458119,0.0,17.071067811865476,0.0,15.828427124746192,13.414213562373096
191,36.55634918610405,0.0,0.0,0.0,0.0,14.071067811865477,0.0,0.0,11.485281374238571,61.52691193458119,24.384776310850242,0.0,14.485281374238573,0.0,0.0,33.72792206135786,23.071067811865476,20.07106781186548,71.69848480983501,21.970562748477146,41.071067811865476,0.0,0.0,0.0,0.0,17.071067811865476,80.18376618407358,0.0,22.89949493661167,40.62741699796951,29.55634918610405,0.0,36.72792206135786,0.0,29.07106781186548,31.313708498984763
196,12.82842712474619,15.656854249492381,17.242640687119284,14.071067811865477,14.485281374238571,43.38477631085023,0.0,16.656854249492383,0.0,0.0,16.313708498984763,38.041630560342625,13.071067811865477,17.48528137423857,0.0,23.48528137423857,0.0,0.0,0.0,0.0,55.798989873223334,46.627416997969526,0.0,32.38477631085024,11.485281374238571,0.0,0.0,25.313708498984766,56.183766184073576,84.25483399593904,0.0,11.242640687119286,95.08326112068521,47.213203435596434,10.82842712474619,0.0
201,27.071067811865476,70.04163056034263,36.89949493661167,0.0,13.242640687119287,0.0,0.0,0.0,15.899494936611667,14.071067811865477,30.55634918610405,15.899494936611667,0.0,14.071067811865476,0.0,0.0,63.38477631085024,0.0,62.72792206135786,0.0,16.485281374238575,0.0,0.0,32.55634918610404,11.071067811865476,10.485281374238571,35.384776310850235,15.899494936611669,10.485281374238571,31.384776310850242,56.94112549695429,0.0,0.0,17.48528137423857,16.242640687119287,37.31370849898477
206,11.0,18.48528137423857,0.0,0.0,63.18376618407354,0.0,22.142135623730955,0.0,42.62741699796951,0.0,0.0,66.01219330881977,15.485281374238571,0.0,0.0,0.0,39.97056274847714,12.242640687119286,0.0,18.656854249492383,19.82842712474619,23.142135623730955,0.0,19.313708498984763,16.071067811865476,33.14213562373095,0.0,0.0,10.485281374238571,31.384776310850242,0.0,28.55634918610405,18.07106781186548,0.0,23.242640687119287,0.0
211,25.242640687119284,49.14213562373096,0.0,48.627416997969526,24.727922061357855,0.0,32.798989873223334,18.55634918610405,0.0,0.0,11.071067811865476,13.485281374238571,25.313708498984763,13.65685424949238,38.970562748477136,0.0,41.14213562373095,14.0,55.14213562373095,0.0,19.89949493661167,18.071067811865476,45.213203435596434,0.0,0.0,10.485281374238571,20.48528137423857,10.899494936611667,35.21320343559643,67.59797974644665,41.72792206135786,0.0,0.0,14.242640687119286,10.414213562373096,33.55634918610405
216,0.0,26.899494936611667,0.0,22.071067811865476,15.485281374238571,50.62741699796951,12.485281374238571,0.0,33.798989873223334,0.0,32.97056274847714,0.0,52.69848480983501,0.0,41.97056274847715,0.0,21.071067811865476,42.38477631085024,0.0,0.0,84.01219330881977,0.0,0.0,0.0,0.0,0.0,26.142135623730958,0.0,43.28427124746191,13.242640687119286,14.485281374238571,38.727922061357845,11.242640687119286,26.485281374238575,0.0,0.0
221,10.0,0.0,54.38477631085024,0.0,0.0,15.071067811865476,0.0,20.313708498984766,0.0,14.071067811865477,31.313708498984766,53.28427124746191,28.970562748477146,12.656854249492381,13.656854249492381,10.82842712474619,41.485281374238575,67.38477631085024,32.071067811865476,0.0,33.899494936611674,15.485281374238573,0.0,37.38477631085024,84.08326112068522,15.313708498984763,38.62741699796953,0.0,0.0,14.313708498984763,29.970562748477146,86.59797974644667,27.313708498984766,0.0,103.8406204335659,0.0
226,12.414213562373096,17.242640687119287,0.0,28.14213562373095,13.656854249492381,19.071067811865476,15.485281374238573,21.656854249492383,0.0,24.72792206135786,13.313708498984763,23.727922061357862,14.899494936611667,0.0,13.65685424949238,10.82842712474619,19.242640687119287,18.656854249492383,54.55634918610404,33.21320343559643,47.38477631085024,0.0,49.698484809835,11.071067811865476,23.142135623730955,44.041630560342625,0.0,0.0,29.798989873223338,52.1126983722081,12.071067811865476,0.0,0.0,55.55634918610404,12.414213562373096,0.0
231,13.0,54.79898987322334,20.485281374238575,39.04163056034261,0.0,27.970562748477143,0.0,16.071067811865476,0.0,0.0,0.0,29.556349186104047,15.485281374238571,54.38477631085024,25.07106781186548,24.899494936611667,46.97056274847714,10.828427124746192,0.0,0.0,66.62741699796952,49.041630560342625,27.72792206135786,0.0,43.21320343559643,0.0,12.313708498984763,0.0,33.213203435596434,13.485281374238571,29.556349186104054,0.0,17.071067811865476,22.48528137423857,20.970562748477146,13.414213562373096
236,43.899494936611674,20.07106781186548,14.656854249492381,17.485281374238575,0.0,0.0,11.485281374238571,0.0,0.0,34.384776310850235,0.0,40.87005768508881,0.0,22.899494936611667,0.0,16.071067811865476,0.0,64.72792206135786,28.48528137423857,14.656854249492381,0.0,56.38477631085024,0.0,16.899494936611667,14.65685424949238,0.0,0.0,17.313708498984763,54.62741699796953,60.52691193458119,13.071067811865476,0.0,18.48528137423857,25.071067811865476,0.0,22.656854249492383
241,0.0,0.0,28.485281374238575,29.31370849898476,0.0,32.97056274847714,27.142135623730955,12.899494936611667,25.313708498984766,0.0,0.0,0.0,0.0,43.041630560342625,10.899494936611667,15.242640687119287,28.899494936611667,10.0,10.82842712474619,0.0,54.798989873223334,33.72792206135786,29.55634918610405,40.21320343559643,0.0,46.21320343559643,0.0,0.0,47.45584412271572,55.94112549695427,18.899494936611667,35.97056274847714,0.0,28.071067811865476,0.0,0.0
246,0.0,41.31370849898477,30.485281374238575,18.071067811865476,0.0,0.0,0.0,32.627416997969526,0.0,0.0,25.970562748477146,19.72792206135786,0.0,30.970562748477146,0.0,14.656854249492383,0.0,67.45584412271572,11.414213562373096,61.798989873223334,44.798989873223334,28.72792206135786,0.0,30.970562748477146,62.284271247461916,0.0,0.0,19.142135623730955,33.798989873223334,29.727922061357855,49.87005768508881,31.55634918610405,17.071067811865476,73.45584412271572,13.414213562373096,0.0
251,0.0,36.65685424949238,39.14213562373095,15.071067811865477,12.071067811865476,0.0,28.970562748477143,0.0,0.0,0.0,19.485281374238575,20.142135623730955,55.1126983722081,0.0,0.0,0.0,54.14213562373095,77.11269837220809,10.414213562373096,36.14213562373095,14.242640687119287,32.55634918610405,59.28427124746191,0.0,12.485281374238571,15.727922061357859,0.0,49.38477631085024,44.69848480983499,31.384776310850242,0.0,0.0,0.0,10.82842712474619,10.414213562373096,0.0
256,32.071067811865476,89.21320343559643,25.071067811865476,31.14213562373095,0.0,0.0,11.071067811865476,0.0,25.970562748477143,0.0,0.0,75.42640687119285,0.0,0.0,0.0,0.0,22.242640687119287,35.31370849898477,21.82842712474619,0.0,38.89949493661167,31.142135623730958,0.0,29.970562748477146,0.0,24.798989873223334,11.899494936611667,0.0,14.313708498984763,89.08326112068525,38.384776310850235,60.94112549695425,0.0,0.0,11.414213562373096,0.0
261,30.899494936611667,75.62741699796952,12.242640687119286,0.0,0.0,0.0,23.142135623730958,23.72792206135786,10.485281374238571,0.0,0.0,0.0,0.0,24.72792206135786,70.1126983722081,0.0,0.0,24.071067811865476,10.0,62.79898987322334,0.0,18.071067811865476,16.48528137423857,13.485281374238571,0.0,0.0,38.970562748477136,26.242640687119287,69.01219330881976,14.313708498984763,13.071067811865476,0.0,29.727922061357862,0.0,64.04163056034263,0.0
266,89.18376618407353,15.828427124746192,12.242640687119286,0.0,16.485281374238575,0.0,0.0,0.0,16.313708498984763,0.0,0.0,0.0,22.72792206135786,35.970562748477136,14.656854249492381,18.242640687119287,26.899494936611667,58.970562748477136,49.72792206135786,54.21320343559643,0.0,0.0,0.0,23.72792206135786,0.0,0.0,0.0,16.071067811865476,0.0,45.87005768508879,83.18376618407358,0.0,0.0,0.0,43.31370849898477,0.0
271,45.828427124746185,0.0,28.07106781186548,16.656854249492383,47.8700576850888,0.0,40.87005768508881,0.0,0.0,10.899494936611667,22.970562748477146,0.0,11.071067811865477,15.071067811865477,18.899494936611667,24.48528137423857,12.828427124746192,12.828427124746192,67.11269837220809,27.07106781186548,24.485281374238575,13.242640687119286,32.55634918610404,10.82842712474619,19.72792206135786,27.798989873223334,68.2842712474619,12.485281374238571,52.35533905932739,40.284271247461895,51.21320343559643,0.0,0.0,0.0,13.414213562373096,16.414213562373096
276,14.242640687119286,20.656854249492383,13.242640687119287,0.0,0.0,15.899494936611667,0.0,18.899494936611667,12.727922061357859,0.0,22.970562748477146,14.313708498984763,32.798989873223334,25.485281374238568,0.0,0.0,110.42640687119285,0.0,10.0,25.313708498984763,20.071067811865476,53.041630560342625,42.041630560342625,0.0,23.31370849898476,0.0,36.970562748477136,0.0,11.899494936611667,81.66904755831216,23.313708498984763,20.82842712474619,0.0,0.0,18.07106781186548,0.0
