frame,0.0-5.0,5.0-10.0,10.0-15.0,15.0-20.0,20.0-25.0,25.0-30.0,30.0-35.0,35.0-40.0,40.0-45.0,45.0-50.0,50.0-55.0,55.0-60.0,60.0-65.0,65.0-70.0,70.0-75.0,75.0-80.0,80.0-85.0,85.0-90.0,90.0-95.0,95.0-100.0,100.0-105.0,105.0-110.0,110.0-115.0,115.0-120.0,120.0-125.0,125.0-130.0,130.0-135.0,135.0-140.0,140.0-145.0,145.0-150.0,150.0-155.0,155.0-160.0,160.0-165.0,165.0-170.0,170.0-175.0,175.0-180.0
51,31.347210186780867,0.0,0.0,0.0,0.0,0.0,23.399494936611667,0.0,24.142135623730955,20.72792206135786,0.0,0.0,15.242640687119286,0.0,0.0,16.949747468305834,19.656854249492383,19.414213562373096,10.0,18.714045207910317,18.932996624407778,18.89949493661167,27.142135623730955,14.071067811865476,14.071067811865479,23.313708498984763,32.55634918610405,18.48528137423857,0.0,0.0,19.813708498984763,0.0,21.290019228362937,16.071067811865476,0.0,24.52081528017131
56,0.0,25.27817459305202,19.48528137423857,0.0,12.656854249492381,0.0,0.0,0.0,18.071067811865476,0.0,0.0,20.36396103067893,0.0,13.485281374238571,0.0,26.313708498984763,22.65685424949238,22.485281374238575,24.48528137423857,14.071067811865476,16.656854249492383,25.72792206135786,0.0,19.899494936611667,16.899494936611667,30.142135623730955,0.0,39.97056274847713,13.571067811865477,22.48528137423857,17.19238815542512,0.0,19.485281374238575,0.0,17.742640687119284,12.242640687119284
61,20.905382386916237,15.035533905932738,0.0,0.0,13.656854249492381,15.19238815542512,0.0,18.071067811865476,16.313708498984763,14.485281374238573,0.0,0.0,0.0,0.0,0.0,20.26632995774111,10.414213562373096,0.0,0.0,17.18544972870135,24.07106781186548,0.0,13.071067811865477,16.949747468305834,0.0,23.72792206135786,21.48528137423857,25.038582233137674,0.0,31.384776310850242,30.970562748477146,19.07106781186548,0.0,20.65685424949238,0.0,15.071067811865476
66,0.0,22.742640687119284,32.34924240491749,18.071067811865476,14.656854249492381,14.485281374238573,0.0,0.0,15.278174593052023,0.0,24.485281374238575,26.72792206135786,0.0,0.0,23.485281374238575,10.828427124746192,0.0,22.485281374238575,36.020815280171306,31.313708498984766,16.737734478532143,13.242640687119286,0.0,19.151948040905243,0.0,16.899494936611667,27.142135623730958,39.79898987322333,0.0,26.07106781186548,12.071067811865477,31.556349186104054,19.485281374238575,12.242640687119284,14.380711874576983,21.970562748477146
71,10.5,15.328427124746192,20.313708498984766,17.071067811865476,14.071067811865477,0.0,16.48528137423857,0.0,12.485281374238571,0.0,15.69238815542512,21.606601717798213,20.899494936611667,0.0,16.071067811865476,29.865993248815546,14.121320343559644,23.89949493661167,23.013876853447538,21.19238815542512,0.0,17.26632995774111,12.65685424949238,0.0,0.0,0.0,13.278174593052023,37.62741699796952,0.0,21.020815280171313,14.278174593052023,25.813708498984763,16.65685424949238,30.142135623730958,16.656854249492383,0.0
76,18.242640687119287,18.65685424949238,19.313708498984763,31.55634918610405,0.0,0.0,0.0,10.899494936611667,28.142135623730958,17.071067811865476,18.899494936611667,0.0,0.0,40.55634918610404,0.0,26.071067811865476,0.0,16.242640687119284,26.778174593052025,0.0,18.15685424949238,21.347210186780874,12.65685424949238,17.071067811865476,0.0,0.0,28.142135623730955,14.071067811865477,0.0,0.0,0.0,12.128258770283415,22.606601717798217,21.071067811865476,0.0,25.02081528017131
81,0.0,0.0,16.86396103067893,0.0,0.0,0.0,0.0,17.071067811865476,36.970562748477136,0.0,16.72792206135786,15.192388155425121,0.0,23.899494936611667,29.142135623730958,21.48528137423857,25.485281374238575,0.0,11.707106781186548,25.242640687119287,0.0,20.899494936611667,19.19238815542512,12.485281374238571,0.0,32.798989873223334,32.31370849898476,17.313708498984763,0.0,0.0,12.071067811865476,32.97056274847715,15.932996624407778,11.299831645537223,14.82842712474619,10.621320343559644
86,12.707106781186548,15.771236166328253,11.242640687119286,0.0,0.0,13.778174593052025,0.0,0.0,19.656854249492383,16.071067811865476,13.69238815542512,0.0,0.0,0.0,27.020815280171306,0.0,17.15685424949238,11.0,13.207106781186548,18.035533905932738,21.19238815542512,21.313708498984766,11.242640687119286,0.0,17.071067811865476,22.571067811865476,13.156854249492381,13.313708498984763,20.417261889578036,0.0,23.72792206135786,0.0,16.656854249492383,0.0,14.242640687119286,0.0
91,17.313708498984763,21.07106781186548,0.0,17.656854249492383,0.0,33.14213562373095,16.485281374238575,18.40440114519881,0.0,11.485281374238571,0.0,0.0,17.48528137423857,0.0,23.72792206135786,24.07106781186548,20.899494936611667,0.0,37.64213562373095,19.82842712474619,0.0,0.0,15.656854249492381,0.0,19.242640687119287,0.0,0.0,17.899494936611667,0.0,21.435028842544405,11.571067811865476,32.14213562373095,0.0,0.0,11.82842712474619,14.828427124746192
96,0.0,16.242640687119287,30.656854249492383,0.0,15.485281374238571,0.0,20.485281374238575,15.278174593052023,0.0,44.4558441227157,0.0,12.86396103067893,16.07106781186548,13.485281374238571,0.0,0.0,20.48528137423857,0.0,34.39949493661166,16.69238815542512,28.93502884254441,0.0,12.242640687119286,0.0,14.86396103067893,13.899494936611667,27.52081528017131,0.0,18.071067811865476,21.849242404917504,16.606601717798213,0.0,18.48528137423857,0.0,19.65685424949238,13.771236166328253
101,15.32352091615905,21.242640687119287,0.0,0.0,14.242640687119286,30.485281374238575,0.0,27.60660171779821,0.0,0.0,0.0,12.985281374238571,0.0,0.0,0.0,24.19238815542512,25.48528137423857,0.0,28.07106781186548,25.656854249492383,13.242640687119286,23.69238815542512,0.0,28.55634918610405,41.38477631085023,0.0,48.28427124746189,0.0,0.0,0.0,34.55634918610404,23.956685895029604,0.0,27.970562748477146,12.414213562373096,0.0
106,16.966498312203893,13.828427124746192,0.0,17.932996624407778,0.0,0.0,23.004064436273257,15.656854249492381,11.485281374238571,0.0,25.313708498984766,20.520815280171313,0.0,11.656854249492381,13.656854249492381,20.19238815542512,0.0,43.970562748477136,14.53553390593274,25.27817459305202,14.656854249492381,23.071067811865476,17.209138999323176,0.0,0.0,17.899494936611667,14.313708498984763,17.399494936611667,15.899494936611667,21.856601717798217,21.175637311527062,0.0,0.0,0.0,12.242640687119286,13.714045207910317
111,24.985281374238568,0.0,22.435028842544405,14.571067811865477,0.0,29.142135623730955,22.22792206135786,24.313708498984763,17.48528137423857,13.485281374238571,14.828427124746192,13.485281374238571,0.0,0.0,0.0,23.313708498984763,23.380711874576985,15.035533905932738,33.97056274847714,11.242640687119284,25.656854249492383,20.36396103067893,15.071067811865477,17.313708498984763,26.798989873223338,0.0,0.0,16.656854249492383,30.62741699796953,20.72792206135786,12.071067811865476,19.69238815542512,0.0,16.242640687119287,15.82842712474619,13.828427124746192
116,14.121320343559644,17.449747468305837,0.0,11.242640687119284,0.0,15.071067811865476,0.0,0.0,20.485281374238575,0.0,15.692388155425121,0.0,16.071067811865476,0.0,26.89949493661167,0.0,19.209138999323176,0.0,33.50897064486039,22.156854249492383,14.828427124746192,11.242640687119284,0.0,17.65685424949238,10.485281374238571,0.0,26.020815280171306,34.21320343559643,0.0,0.0,19.451779686442464,12.071067811865477,0.0,0.0,0.0,16.48528137423857
121,0.0,15.852116395368016,0.0,25.72792206135786,0.0,19.313708498984763,0.0,13.313708498984763,0.0,14.86396103067893,0.0,19.606601717798213,0.0,11.242640687119286,0.0,18.217514421272202,0.0,0.0,25.656854249492383,26.606601717798217,22.656854249492383,16.656854249492383,16.209138999323176,13.82842712474619,33.55634918610405,0.0,28.142135623730955,0.0,0.0,11.071067811865477,30.142135623730955,0.0,0.0,15.571067811865477,13.495093791412858,0.0
126,10.0,16.242640687119287,17.242640687119287,22.313708498984763,49.213203435596405,17.485281374238575,0.0,13.656854249492381,15.071067811865476,0.0,17.72792206135786,0.0,14.242640687119286,17.48528137423857,13.36396103067893,23.07106781186548,0.0,0.0,0.0,30.07106781186548,19.347210186780874,0.0,14.656854249492381,12.071067811865476,0.0,0.0,17.935028842544405,17.313708498984763,0.0,15.428090415820636,12.949747468305834,0.0,20.76142374915397,10.828427124746192,18.339696961967,0.0
131,0.0,22.680543520114202,36.79898987322333,20.071067811865476,0.0,0.0,13.485281374238571,0.0,21.647041832318095,12.69238815542512,41.455844122715696,0.0,32.60660171779821,0.0,11.242640687119286,11.242640687119286,22.07106781186548,12.742640687119286,22.07106781186548,17.656854249492383,24.985281374238575,16.071067811865476,15.071067811865476,0.0,0.0,0.0,30.849242404917497,15.727922061357859,0.0,11.071067811865476,24.520815280171313,11.863961030678928,20.414213562373096,24.313708498984763,15.82842712474619,15.828427124746192
136,14.949747468305834,22.242640687119287,11.828427124746192,11.242640687119286,0.0,13.071067811865476,0.0,0.0,28.798989873223338,15.071067811865476,27.798989873223338,12.071067811865476,12.071067811865476,0.0,29.89949493661167,23.15194804090524,0.0,0.0,0.0,0.0,0.0,16.990187582825715,14.656854249492381,27.64213562373095,28.970562748477146,0.0,0.0,12.071067811865477,0.0,15.313708498984763,12.071067811865476,24.43502884254441,18.278174593052025,0.0,13.742640687119286,12.828427124746192
141,16.04737854124365,13.161760458079526,0.0,0.0,0.0,0.0,11.656854249492381,0.0,36.17766952966369,0.0,18.606601717798213,0.0,0.0,0.0,12.656854249492381,0.0,24.69238815542512,26.55634918610405,30.899494936611667,16.485281374238575,18.899494936611667,0.0,16.818614707571907,13.071067811865476,0.0,0.0,0.0,0.0,0.0,17.813708498984763,14.363961030678928,12.656854249492381,0.0,12.242640687119286,0.0,29.14213562373095
146,12.0,19.30330085889911,0.0,0.0,16.071067811865476,0.0,22.6470418323181,25.80880229039762,0.0,17.106601717798217,0.0,0.0,38.62741699796952,0.0,24.071067811865476,19.242640687119287,19.656854249492383,11.414213562373096,23.77817459305202,24.86396103067893,0.0,12.242640687119286,32.05634918610404,0.0,31.142135623730958,22.07106781186548,10.899494936611667,0.0,0.0,12.485281374238571,26.26345596729059,14.656854249492381,18.313708498984763,11.828427124746192,14.828427124746192,12.82842712474619
151,23.57106781186548,12.621320343559644,11.828427124746192,25.72792206135786,18.899494936611667,0.0,23.142135623730955,22.892135623730955,43.62741699796951,0.0,11.071067811865476,25.970562748477146,13.071067811865477,18.19238815542512,0.0,18.399494936611667,21.48528137423857,16.071067811865476,19.48528137423857,17.485281374238575,24.07106781186548,0.0,14.571067811865479,0.0,11.071067811865476,16.242640687119284,20.606601717798213,0.0,30.384776310850242,0.0,12.571067811865476,0.0,20.22792206135786,0.0,12.828427124746192,0.0
156,13.07842712474619,17.242640687119284,23.865993248815553,11.656854249492381,0.0,11.656854249492381,22.142135623730955,0.0,0.0,27.485281374238575,17.278174593052025,0.0,37.21320343559643,21.313708498984763,15.599663291074444,15.65685424949238,25.485281374238575,23.48528137423857,26.31370849898476,17.242640687119287,0.0,19.680543520114206,18.035533905932738,0.0,13.656854249492381,0.0,0.0,39.38477631085023,22.349242404917504,15.985281374238571,0.0,14.949747468305834,13.932996624407778,18.313708498984763,11.535533905932738,15.828427124746192
161,15.0,13.535533905932738,12.242640687119286,0.0,17.48528137423857,0.0,21.813708498984766,0.0,0.0,23.142135623730955,26.798989873223338,0.0,14.485281374238571,0.0,20.48528137423857,19.36396103067893,0.0,20.242640687119287,10.0,22.48528137423857,15.485281374238571,21.19238815542512,19.48528137423857,0.0,0.0,19.242640687119287,0.0,24.313708498984766,17.19238815542512,27.349242404917504,15.485281374238571,22.606601717798217,0.0,0.0,0.0,21.69238815542512
166,12.414213562373096,18.07106781186548,13.656854249492381,0.0,0.0,15.899494936611667,14.485281374238573,0.0,28.55634918610405,10.899494936611667,11.485281374238571,20.313708498984763,0.0,0.0,16.990187582825715,19.93299662440778,21.07106781186548,0.0,16.86396103067893,24.142135623730955,0.0,20.48528137423857,16.48528137423857,0.0,23.19932658214889,17.242640687119284,16.72792206135786,15.399494936611667,17.48528137423857,14.899494936611667,29.313708498984763,29.313708498984766,17.742640687119287,11.828427124746192,20.48528137423857,21.071067811865476
171,15.828427124746192,0.0,11.828427124746192,0.0,12.242640687119287,0.0,21.72792206135786,0.0,39.04163056034261,0.0,16.36396103067893,20.485281374238568,20.209138999323173,0.0,0.0,0.0,20.071067811865476,0.0,17.36396103067893,15.742640687119287,0.0,0.0,0.0,0.0,21.84230397819373,12.899494936611667,31.727922061357862,33.55634918610404,0.0,22.89949493661167,26.55634918610405,11.656854249492381,22.899494936611667,0.0,0.0,0.0
176,12.242640687119284,21.071067811865476,21.071067811865476,10.828427124746192,0.0,15.485281374238571,0.0,10.485281374238571,21.19238815542512,0.0,13.071067811865476,0.0,0.0,13.071067811865477,15.656854249492381,29.899494936611667,0.0,15.035533905932738,0.0,18.242640687119287,20.8817279836453,21.399494936611667,0.0,34.798989873223334,19.656854249492383,0.0,0.0,0.0,0.0,0.0,20.899494936611667,47.00609665440985,20.795941546018394,0.0,0.0,10.414213562373096
181,11.804737854124363,17.449747468305834,0.0,21.72792206135786,13.071067811865476,0.0,34.38477631085024,0.0,14.399494936611667,28.520815280171306,13.485281374238571,14.485281374238571,14.79492543695008,0.0,19.485281374238575,22.071067811865476,11.656854249492381,0.0,18.742640687119287,24.278174593052025,0.0,0.0,0.0,23.313708498984763,16.36396103067893,0.0,28.798989873223338,27.337397769606586,0.0,15.899494936611667,0.0,18.62335256169627,0.0,15.242640687119286,11.828427124746192,0.0
186,26.485281374238568,10.621320343559642,0.0,0.0,21.22792206135786,27.485281374238575,18.727922061357862,25.642135623730955,11.485281374238571,0.0,0.0,0.0,16.232828269945,0.0,18.071067811865476,30.727922061357862,19.26632995774111,32.242640687119284,12.121320343559644,0.0,24.399494936611667,14.242640687119287,30.727922061357862,36.21320343559643,24.899494936611667,17.899494936611667,12.485281374238571,0.0,13.485281374238571,16.313708498984763,30.763455967290597,0.0,17.071067811865476,0.0,15.828427124746192,13.414213562373096
191,18.278174593052025,0.0,0.0,0.0,0.0,14.071067811865477,0.0,0.0,11.485281374238571,20.508970644860398,24.384776310850242,0.0,14.485281374238573,0.0,0.0,16.86396103067893,23.071067811865476,20.07106781186548,23.89949493661167,21.970562748477146,20.535533905932738,0.0,0.0,0.0,0.0,17.071067811865476,20.045941546018394,0.0,22.89949493661167,40.62741699796951,29.55634918610405,0.0,18.36396103067893,0.0,14.53553390593274,15.656854249492381
196,12.82842712474619,15.656854249492381,17.242640687119284,14.071067811865477,14.485281374238571,43.38477631085023,0.0,16.656854249492383,0.0,0.0,16.313708498984763,19.020815280171313,13.071067811865477,17.48528137423857,0.0,23.48528137423857,0.0,0.0,0.0,0.0,27.899494936611667,15.542472332656509,0.0,32.38477631085024,11.485281374238571,0.0,0.0,25.313708498984766,28.091883092036788,21.06370849898476,0.0,11.242640687119286,23.770815280171302,23.606601717798217,10.82842712474619,0.0
201,13.535533905932738,17.510407640085656,18.449747468305834,0.0,13.242640687119287,0.0,0.0,0.0,15.899494936611667,14.071067811865477,30.55634918610405,15.899494936611667,0.0,14.071067811865476,0.0,0.0,15.84619407771256,0.0,15.681980515339465,0.0,16.485281374238575,0.0,0.0,16.27817459305202,11.071067811865476,10.485281374238571,35.384776310850235,15.899494936611669,10.485281374238571,31.384776310850242,28.470562748477146,0.0,0.0,17.48528137423857,16.242640687119287,18.656854249492383
206,11.0,18.48528137423857,0.0,0.0,31.59188309203677,0.0,22.142135623730955,0.0,42.62741699796951,0.0,0.0,22.004064436273257,15.485281374238571,0.0,0.0,0.0,19.98528137423857,12.242640687119286,0.0,18.656854249492383,19.82842712474619,23.142135623730955,0.0,19.313708498984763,16.071067811865476,33.14213562373095,0.0,0.0,10.485281374238571,15.692388155425121,0.0,28.55634918610405,18.07106781186548,0.0,11.621320343559644,0.0
211,12.621320343559642,16.380711874576985,0.0,24.313708498984763,12.363961030678928,0.0,32.798989873223334,18.55634918610405,0.0,0.0,11.071067811865476,13.485281374238571,25.313708498984763,13.65685424949238,38.970562748477136,0.0,20.571067811865476,14.0,18.380711874576985,0.0,19.89949493661167,18.071067811865476,22.606601717798217,0.0,0.0,10.485281374238571,20.48528137423857,10.899494936611667,35.21320343559643,33.79898987322333,20.86396103067893,0.0,0.0,14.242640687119286,10.414213562373096,33.55634918610405
216,0.0,13.449747468305834,0.0,22.071067811865476,15.485281374238571,50.62741699796951,12.485281374238571,0.0,16.899494936611667,0.0,16.48528137423857,0.0,26.349242404917504,0.0,20.985281374238575,0.0,21.071067811865476,21.19238815542512,0.0,0.0,21.003048327204944,0.0,0.0,0.0,0.0,0.0,26.142135623730958,0.0,21.642135623730955,13.242640687119286,14.485281374238571,38.727922061357845,11.242640687119286,13.242640687119287,0.0,0.0
221,10.0,0.0,18.128258770283413,0.0,0.0,15.071067811865476,0.0,20.313708498984766,0.0,14.071067811865477,31.313708498984766,17.76142374915397,28.970562748477146,12.656854249492381,13.656854249492381,10.82842712474619,13.828427124746192,22.46159210361675,16.035533905932738,0.0,16.949747468305837,15.485281374238573,0.0,18.69238815542512,28.027753706895073,15.313708498984763,19.313708498984766,0.0,0.0,14.313708498984763,29.970562748477146,21.649494936611667,27.313708498984766,0.0,34.61354014452197,0.0
226,12.414213562373096,17.242640687119287,0.0,14.071067811865476,13.656854249492381,19.071067811865476,15.485281374238573,21.656854249492383,0.0,24.72792206135786,13.313708498984763,23.727922061357862,14.899494936611667,0.0,13.65685424949238,10.82842712474619,19.242640687119287,18.656854249492383,13.63908729652601,16.606601717798213,23.69238815542512,0.0,16.566161603278335,11.071067811865476,23.142135623730955,22.020815280171313,0.0,0.0,29.798989873223338,26.05634918610405,12.071067811865476,0.0,0.0,18.518783062034682,12.414213562373096,0.0
231,13.0,18.266329957741114,20.485281374238575,39.04163056034261,0.0,13.985281374238571,0.0,16.071067811865476,0.0,0.0,0.0,14.778174593052023,15.485281374238571,27.19238815542512,12.53553390593274,24.899494936611667,15.656854249492381,10.828427124746192,0.0,0.0,22.209138999323173,24.520815280171313,13.86396103067893,0.0,21.606601717798213,0.0,12.313708498984763,0.0,33.213203435596434,13.485281374238571,29.556349186104054,0.0,17.071067811865476,22.48528137423857,20.970562748477146,13.414213562373096
236,14.633164978870559,20.07106781186548,14.656854249492381,17.485281374238575,0.0,0.0,11.485281374238571,0.0,0.0,34.384776310850235,0.0,20.435028842544405,0.0,22.899494936611667,0.0,16.071067811865476,0.0,16.181980515339465,28.48528137423857,14.656854249492381,0.0,28.19238815542512,0.0,16.899494936611667,14.65685424949238,0.0,0.0,17.313708498984763,27.313708498984766,30.263455967290597,13.071067811865476,0.0,18.48528137423857,12.535533905932738,0.0,11.328427124746192
241,0.0,0.0,28.485281374238575,14.65685424949238,0.0,16.48528137423857,27.142135623730955,12.899494936611667,25.313708498984766,0.0,0.0,0.0,0.0,21.520815280171313,10.899494936611667,15.242640687119287,14.449747468305834,10.0,10.82842712474619,0.0,27.399494936611667,16.86396103067893,14.778174593052025,20.106601717798213,0.0,23.106601717798213,0.0,0.0,23.72792206135786,27.970562748477136,18.899494936611667,35.97056274847714,0.0,14.035533905932738,0.0,0.0
246,0.0,20.656854249492383,15.242640687119287,18.071067811865476,0.0,0.0,0.0,16.313708498984763,0.0,0.0,25.970562748477146,19.72792206135786,0.0,15.485281374238573,0.0,14.656854249492383,0.0,22.48528137423857,11.414213562373096,20.599663291074446,22.399494936611667,28.72792206135786,0.0,30.970562748477146,20.761423749153973,0.0,0.0,19.142135623730955,16.899494936611667,14.863961030678928,24.935028842544405,31.55634918610405,17.071067811865476,18.36396103067893,13.414213562373096,0.0
251,0.0,18.32842712474619,19.571067811865476,15.071067811865477,12.071067811865476,0.0,14.485281374238571,0.0,0.0,0.0,19.485281374238575,20.142135623730955,18.3708994574027,0.0,0.0,0.0,27.071067811865476,25.70423279073603,10.414213562373096,36.14213562373095,14.242640687119287,16.278174593052025,29.642135623730955,0.0,12.485281374238571,15.727922061357859,0.0,24.69238815542512,44.69848480983499,31.384776310850242,0.0,0.0,0.0,10.82842712474619,10.414213562373096,0.0
256,16.035533905932738,17.842640687119285,25.071067811865476,15.571067811865476,0.0,0.0,11.071067811865476,0.0,12.985281374238571,0.0,0.0,18.856601717798213,0.0,0.0,0.0,0.0,11.121320343559644,17.656854249492383,10.914213562373096,0.0,19.449747468305834,31.142135623730958,0.0,29.970562748477146,0.0,12.399494936611667,11.899494936611667,0.0,14.313708498984763,29.69442037356175,38.384776310850235,60.94112549695425,0.0,0.0,11.414213562373096,0.0
261,15.449747468305834,15.125483399593904,12.242640687119286,0.0,0.0,0.0,23.142135623730958,23.72792206135786,10.485281374238571,0.0,0.0,0.0,0.0,24.72792206135786,17.528174593052025,0.0,0.0,12.035533905932738,10.0,20.93299662440778,0.0,18.071067811865476,16.48528137423857,13.485281374238571,0.0,0.0,38.970562748477136,26.242640687119287,34.50609665440988,14.313708498984763,13.071067811865476,0.0,29.727922061357862,0.0,21.347210186780874,0.0
266,29.727922061357845,15.828427124746192,12.242640687119286,0.0,16.485281374238575,0.0,0.0,0.0,16.313708498984763,0.0,0.0,0.0,22.72792206135786,35.970562748477136,14.656854249492381,18.242640687119287,26.899494936611667,29.485281374238568,16.57597402045262,27.106601717798213,0.0,0.0,0.0,23.72792206135786,0.0,0.0,0.0,16.071067811865476,0.0,45.87005768508879,27.72792206135786,0.0,0.0,0.0,14.437902832994922,0.0
271,11.457106781186546,0.0,14.03553390593274,16.656854249492383,47.8700576850888,0.0,13.62335256169627,0.0,0.0,10.899494936611667,22.970562748477146,0.0,11.071067811865477,15.071067811865477,18.899494936611667,24.48528137423857,12.828427124746192,12.828427124746192,33.55634918610404,13.53553390593274,24.485281374238575,13.242640687119286,16.27817459305202,10.82842712474619,19.72792206135786,13.899494936611667,22.761423749153966,12.485281374238571,17.451779686442464,40.284271247461895,25.606601717798213,0.0,0.0,0.0,13.414213562373096,16.414213562373096
276,14.242640687119286,20.656854249492383,13.242640687119287,0.0,0.0,15.899494936611667,0.0,18.899494936611667,12.727922061357859,0.0,22.970562748477146,14.313708498984763,16.399494936611667,12.742640687119284,0.0,0.0,27.606601717798213,0.0,10.0,25.313708498984763,20.071067811865476,26.520815280171313,21.020815280171313,0.0,11.65685424949238,0.0,36.970562748477136,0.0,11.899494936611667,27.22301585277072,23.313708498984763,20.82842712474619,0.0,0.0,18.07106781186548,0.0
